NK225E    ,OOP,202610  ,000000020000.000000,            ,131580018,0000000.0000,0000000.0,0000000.00,0.865630,141580018,0000000.0000,0000000.0,0044675.99,2.659541,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000022500.000000,            ,131342518,0000000.0000,0000000.0,0000000.00,0.865630,141342518,0000000.0000,0000000.0,0042177.98,2.414174,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000025000.000000,            ,131345018,0000000.0000,0000000.0,0000000.00,0.865630,141345018,0000000.0000,0000000.0,0039679.97,2.188850,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000026000.000000,            ,181226018,0000000.0000,0000000.0,0000000.00,0.865630,191226018,0000000.0000,0000000.0,0038680.77,2.105277,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000027000.000000,            ,181227018,0000001.0000,0000000.0,0000000.02,0.865630,191227018,0000000.0000,0000000.0,0037681.58,2.024985,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000028000.000000,            ,181228018,0000001.0000,0000000.0,0000001.00,1.034746,191228018,0000000.0000,0000000.0,0036682.40,1.953982,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000029000.000000,            ,181229018,0000001.0000,0000000.0,0000001.49,0.993149,191229018,0000000.0000,0000000.0,0035683.26,1.879300,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000030000.000000,            ,181220018,0000002.0000,0000000.0,0000002.00,1.003640,191220018,0000000.0000,0000000.0,0034684.17,1.807203,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000031000.000000,            ,181221018,0000002.0000,0000000.0,0000001.57,0.914055,191221018,0000000.0000,0000000.0,0033685.18,1.737503,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000032000.000000,            ,181222018,0000002.0000,0000000.0,0000001.57,0.876374,191222018,0000000.0000,0000000.0,0032686.37,1.670030,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000033000.000000,            ,181223018,0000002.0000,0000000.0,0000002.10,0.884966,191223018,0000000.0000,0000000.0,0031687.82,1.609930,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000034000.000000,            ,131104018,0000003.0000,0000000.0,0000002.62,0.866651,141104018,0000000.0000,0000000.0,0030689.71,1.546297,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000035000.000000,            ,131105018,0000002.0000,0000000.0,0000002.63,0.829890,141105018,0000000.0000,0000000.0,0029690.51,1.484474,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000036000.000000,            ,131106018,0000003.0000,0000000.0,0000003.00,0.802604,141106018,0000000.0000,0000000.0,0028691.30,1.424343,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000037000.000000,            ,131107018,0000003.0000,0000000.0,0000003.17,0.770950,141107018,0000000.0000,0000000.0,0027693.14,1.370417,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000038000.000000,            ,131108018,0000004.0000,0000000.0,0000003.18,0.736544,141108018,0000000.0000,0000000.0,0026693.94,1.313205,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000039000.000000,            ,131109018,0000004.0000,0000000.0,0000004.76,0.728449,141109018,0000000.0000,0000000.0,0025695.78,1.257386,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000040000.000000,            ,131100018,0000005.0000,0000000.0,0000005.00,0.697515,141100018,0000000.0000,0000000.0,0024697.10,1.202875,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000041000.000000,            ,131101018,0000006.0000,0000000.0,0000005.90,0.674594,141101018,0000000.0000,0000000.0,0023698.94,1.153602,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000042000.000000,            ,131102018,0000007.0000,0000000.0,0000007.44,0.652239,141102018,0000000.0000,0000000.0,0022700.79,1.101331,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000042750.000000,            ,131102718,0000008.0000,0000000.0,0000008.06,0.635965,141102718,0000000.0000,0000000.0,0021952.43,1.062840,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000043000.000000,            ,131103018,0000008.0000,0000000.0,0000008.00,0.627728,141103018,0000000.0000,0000000.0,0021703.15,1.053850,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000043250.000000,            ,131103218,0000000.0000,0000000.0,0000009.14,0.627024,141103218,0000000.0000,0000000.0,0021453.88,1.041180,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000043500.000000,            ,131103518,0000000.0000,0000000.0,0000009.15,0.618785,141103518,0000000.0000,0000000.0,0021204.08,1.028573,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000043750.000000,            ,131103718,0000000.0000,0000000.0,0000010.22,0.617331,141103718,0000000.0000,0000000.0,0020954.80,1.016027,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000044000.000000,            ,181104018,0000010.0000,0000000.0,0000010.23,0.609098,191104018,0000000.0000,0000000.0,0020705.01,1.003541,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000044250.000000,            ,131104218,0000000.0000,0000000.0,0000011.15,0.600905,141104218,0000000.0000,0000000.0,0020455.73,0.991114,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000044500.000000,            ,131104518,0000011.0000,0000000.0,0000011.20,0.592752,141104518,0000000.0000,0000000.0,0020206.46,0.978745,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000044750.000000,            ,131104718,0000000.0000,0000000.0,0000012.18,0.590617,141104718,0000000.0000,0000000.0,0019957.70,0.966433,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000045000.000000,            ,181105018,0000012.0000,0000000.0,0000013.33,0.582472,191105018,0000000.0000,0000000.0,0019707.91,0.957600,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000045250.000000,            ,131105218,0000000.0000,0000000.0,0000013.25,0.579829,141105218,0000000.0000,0000000.0,0019459.15,0.945369,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000045500.000000,            ,131105518,0000013.0000,0000000.0,0000013.79,0.576777,141105518,0000000.0000,0000000.0,0019209.88,0.933192,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000045750.000000,            ,131105718,0000000.0000,0000000.0,0000012.38,0.563599,141105718,0000000.0000,0000000.0,0018959.57,0.921068,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000046000.000000,            ,181106018,0000014.0000,0000000.0,0000014.43,0.560499,191106018,0000000.0000,0000000.0,0018710.81,0.908996,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000046250.000000,            ,131106218,0000019.0000,0000000.0,0000014.57,0.557050,141106218,0000000.0000,0000000.0,0018462.06,0.896976,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000046500.000000,            ,131106518,0000016.0000,0000000.0,0000016.51,0.553295,141106518,0000000.0000,0000000.0,0018212.79,0.885007,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000046750.000000,            ,131106718,0000000.0000,0000000.0,0000015.46,0.545172,141106718,0000000.0000,0000000.0,0017963.52,0.876263,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000047000.000000,            ,181107018,0000016.0000,0000000.0,0000016.78,0.537085,191107018,0000000.0000,0000000.0,0017713.73,0.864362,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000047250.000000,            ,131107218,0000000.0000,0000000.0,0000018.60,0.536847,141107218,0000000.0000,0000000.0,0017465.50,0.852508,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000047500.000000,            ,131107518,0000000.0000,0000000.0,0000017.46,0.528730,141107518,0000000.0000,0000000.0,0017216.23,0.840700,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000047750.000000,            ,131107718,0000000.0000,0000000.0,0000018.26,0.524219,141107718,0000000.0000,0000000.0,0016967.48,0.828939,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000048000.000000,            ,181108018,0000019.0000,0000000.0,0000019.00,0.519515,191108018,0000000.0000,0000000.0,0016718.22,0.817222,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000048250.000000,            ,131108218,0000026.0000,0000000.0,0000021.82,0.514635,141108218,0000000.0000,0000000.0,0016469.99,0.808519,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000048500.000000,            ,131108518,0000028.0000,0000000.0,0000022.89,0.509593,141108518,0000000.0000,0000000.0,0016221.25,0.796859,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000048750.000000,            ,131108718,0000000.0000,0000000.0,0000021.29,0.501469,141108718,0000000.0000,0000000.0,0015971.46,0.785242,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000049000.000000,            ,181109018,0000022.0000,0000000.0,0000021.99,0.496272,191109018,0000000.0000,0000000.0,0015723.24,0.773666,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000049250.000000,            ,131109218,0000000.0000,0000000.0,0000025.26,0.490941,141109218,0000000.0000,0000000.0,0015474.50,0.764956,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000049500.000000,            ,131109518,0000025.0000,0000000.0,0000027.20,0.488062,141109518,0000000.0000,0000000.0,0015226.28,0.753431,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000049750.000000,            ,131109718,0000000.0000,0000000.0,0000028.43,0.482386,141109718,0000000.0000,0000000.0,0014978.06,0.741943,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000050000.000000,            ,181100018,0000027.0000,0000000.0,0000027.00,0.476608,191100018,0000000.0000,0000000.0,0014728.80,0.730493,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000050250.000000,            ,131100218,0000038.0000,0000000.0,0000030.56,0.470735,141100218,0000000.0000,0000000.0,0014480.59,0.721766,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000050500.000000,            ,131100518,0000031.0000,0000000.0,0000032.21,0.462573,141100518,0000000.0000,0000000.0,0014231.34,0.710359,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000050750.000000,            ,131100718,0000031.0000,0000000.0,0000031.43,0.458727,141100718,0000000.0000,0000000.0,0013983.12,0.698986,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000051000.000000,            ,181101018,0000033.0000,0000000.0,0000035.42,0.454600,191101018,0000000.0000,0000000.0,0013735.44,0.690226,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000051250.000000,            ,131101218,0000033.0000,0000000.0,0000036.40,0.448330,141101218,0000000.0000,0000000.0,0013487.23,0.678890,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000051500.000000,            ,131101518,0000036.0000,0000000.0,0000037.52,0.441992,141101518,0000000.0000,0000000.0,0013238.50,0.667586,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000051750.000000,            ,131101718,0000058.0000,0000000.0,0000038.64,0.435588,141101718,0000000.0000,0000000.0,0012989.78,0.656312,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000052000.000000,            ,181102018,0000041.0000,0000000.0,0000040.99,0.437386,191102018,0000000.0000,0000000.0,0012742.10,0.647514,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000052250.000000,            ,131102218,0000041.0000,0000000.0,0000043.94,0.424253,141102218,0000000.0000,0000000.0,0012493.91,0.636269,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000052500.000000,            ,131102518,0000041.0000,0000000.0,0000044.41,0.419193,141102518,0000000.0000,0000000.0,0012246.23,0.625051,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000052750.000000,            ,181102718,0000056.0000,0000000.0,0000044.21,0.413959,191102718,0000000.0000,0000000.0,0011998.56,0.616202,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000053000.000000,            ,181103018,0000048.0000,0000000.0,0000050.91,0.409976,191103018,0000000.0000,0000000.0,0011750.38,0.605007,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000053250.000000,            ,181103218,0000049.0000,0000000.0,0000052.08,0.403014,191103218,0000000.0000,0000000.0,0011503.23,0.596106,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000053500.000000,            ,181103518,0000049.0000,0000000.0,0000048.99,0.398620,191103518,0000000.0000,0000000.0,0011256.62,0.584928,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000053750.000000,            ,181103718,0000052.0000,0000000.0,0000057.08,0.391500,191103718,0000000.0000,0000000.0,0011008.44,0.575971,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000054000.000000,            ,131224018,0000056.0000,0000000.0,0000055.99,0.390245,141224018,0000000.0000,0000000.0,0010761.84,0.564806,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000054250.000000,            ,181104218,0000072.0000,0000000.0,0000062.65,0.380628,191104218,0000000.0000,0000000.0,0010514.19,0.555789,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000054500.000000,            ,181104518,0000062.0000,0000000.0,0000066.52,0.377642,191104518,0000000.0000,0000000.0,0010268.12,0.544632,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000054750.000000,            ,181104718,0000094.0000,0000000.0,0000067.72,0.372208,191104718,0000000.0000,0000000.0,0010022.57,0.535550,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000055000.000000,            ,131225018,0000066.0000,0000000.0,0000065.99,0.366597,141225018,0000000.0000,0000000.0,0009775.99,0.526414,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000055250.000000,            ,181105218,0000073.0000,0000000.0,0000079.26,0.361743,191105218,0000000.0000,0000000.0,0009529.93,0.515245,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000055500.000000,            ,181105518,0000076.0000,0000000.0,0000076.00,0.358382,191105518,0000000.0000,0000000.0,0009284.93,0.506037,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000055750.000000,            ,181105718,0000081.0000,0000000.0,0000088.71,0.351323,191105718,0000000.0000,0000000.0,0009039.93,0.496773,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000056000.000000,            ,131226018,0000085.0000,0000000.0,0000085.00,0.348149,141226018,0000000.0000,0000000.0,0008794.95,0.487450,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000056250.000000,            ,181106218,0000095.0000,0000000.0,0000096.61,0.341566,191106218,0000000.0000,0000000.0,0008550.49,0.478068,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000056500.000000,            ,181106518,0000097.0000,0000000.0,0000103.26,0.336296,191106518,0000000.0000,0000000.0,0008307.09,0.468624,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000056750.000000,            ,181106718,0000106.0000,0000000.0,0000109.93,0.331466,191106718,0000000.0000,0000000.0,0008063.18,0.459119,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000057000.000000,            ,131227018,0000111.0000,0000000.0,0000110.99,0.330135,141227018,0000000.0000,0000000.0,0007821.88,0.451268,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000057250.000000,            ,181107218,0000109.0000,0000000.0,0000127.07,0.322172,191107218,0000000.0000,0000000.0,0007579.56,0.441598,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000057500.000000,            ,181107518,0000130.0000,0000000.0,0000136.29,0.317621,191107518,0000000.0000,0000000.0,0007338.30,0.433501,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000057750.000000,            ,181107718,0000128.0000,0000000.0,0000144.84,0.312724,191107718,0000000.0000,0000000.0,0007098.61,0.423660,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000058000.000000,            ,131228018,0000142.0000,0000000.0,0000141.99,0.310052,141228018,0000000.0000,0000000.0,0006859.46,0.415314,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000058250.000000,            ,181108218,0000156.0000,0000000.0,0000167.98,0.303928,191108218,0000000.0000,0000000.0,0006621.37,0.406822,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000058375.000000,            ,181108318,0000236.0000,0000000.0,0000174.14,0.300067,191108318,0000000.0000,0000000.0,0006501.29,0.402521,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000058500.000000,            ,181108518,0000168.0000,0000000.0,0000180.77,0.299863,191108518,0000000.0000,0000000.0,0006383.30,0.399666,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000058625.000000,            ,181108618,0000000.0000,0000000.0,0000183.17,0.297218,191108618,0000000.0000,0000000.0,0006264.79,0.395273,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000058750.000000,            ,181108718,0000179.0000,0000000.0,0000198.45,0.295782,191108718,0000000.0000,0000000.0,0006147.85,0.390842,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000058875.000000,            ,181108818,0000000.0000,0000000.0,0000202.78,0.291256,191108818,0000000.0000,0000000.0,0006029.88,0.386374,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000059000.000000,            ,131229018,0000200.0000,0000000.0,0000212.07,0.291649,141229018,0000000.0000,0000000.0,0005913.99,0.383275,0065018.95,0.234300
NK225E    ,OOP,202610  ,000000059125.000000,            ,181109118,0000185.0000,0000000.0,0000214.53,0.289406,191109118,0000000.0000,0000000.0,0005796.02,0.378714,0065018.95,0.234300
