NK225E    ,OOP,202609  ,000000020000.000000,            ,181330018,0000000.0000,0000000.0,0000000.00,0.874850,191330018,0000000.0000,0000000.0,0045024.39,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000021000.000000,            ,131331018,0000000.0000,0000000.0,0000000.00,0.874850,141331018,0000000.0000,0000000.0,0044024.57,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000022000.000000,            ,131092018,0000000.0000,0000000.0,0000000.00,0.874850,141092018,0000000.0000,0000000.0,0043024.74,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000023000.000000,            ,131093018,0000001.0000,0000000.0,0000000.00,0.874850,141093018,0000000.0000,0000000.0,0042024.91,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000024000.000000,            ,131094018,0000000.0000,0000000.0,0000000.00,0.874850,141094018,0000000.0000,0000000.0,0041025.08,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000025000.000000,            ,131095018,0000000.0000,0000000.0,0000000.00,0.874850,141095018,0000000.0000,0000000.0,0040025.26,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000026000.000000,            ,131096018,0000000.0000,0000000.0,0000000.00,0.874850,141096018,0000000.0000,0000000.0,0039025.43,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000027000.000000,            ,131097018,0000000.0000,0000000.0,0000000.00,0.874850,141097018,0000000.0000,0000000.0,0038025.60,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000027250.000000,            ,181097218,0000000.0000,0000000.0,0000000.00,0.874850,191097218,0000000.0000,0000000.0,0037775.65,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000027500.000000,            ,181097518,0000000.0000,0000000.0,0000000.00,0.874850,191097518,0000000.0000,0000000.0,0037525.69,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000027750.000000,            ,181097718,0000000.0000,0000000.0,0000000.00,0.874850,191097718,0000000.0000,0000000.0,0037275.73,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000028000.000000,            ,131098018,0000000.0000,0000000.0,0000000.00,0.874850,141098018,0000000.0000,0000000.0,0037025.78,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000028250.000000,            ,181098218,0000000.0000,0000000.0,0000000.00,0.874850,191098218,0000000.0000,0000000.0,0036775.82,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000028500.000000,            ,181098518,0000000.0000,0000000.0,0000000.00,0.874850,191098518,0000000.0000,0000000.0,0036525.86,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000028750.000000,            ,181098718,0000000.0000,0000000.0,0000000.00,0.874850,191098718,0000000.0000,0000000.0,0036275.91,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000029000.000000,            ,131099018,0000000.0000,0000000.0,0000000.00,0.874850,141099018,0000000.0000,0000000.0,0036025.95,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000029250.000000,            ,181099218,0000000.0000,0000000.0,0000000.00,0.874850,191099218,0000000.0000,0000000.0,0035775.99,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000029500.000000,            ,181099518,0000000.0000,0000000.0,0000000.00,0.874850,191099518,0000000.0000,0000000.0,0035526.03,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000029750.000000,            ,181099718,0000000.0000,0000000.0,0000000.00,0.874850,191099718,0000000.0000,0000000.0,0035276.08,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000030000.000000,            ,131090018,0000000.0000,0000000.0,0000000.00,0.874850,141090018,0000000.0000,0000000.0,0035026.12,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000030250.000000,            ,181090218,0000000.0000,0000000.0,0000000.00,0.874850,191090218,0000000.0000,0000000.0,0034776.16,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000030500.000000,            ,181090518,0000000.0000,0000000.0,0000000.00,0.874850,191090518,0000000.0000,0000000.0,0034526.21,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000030750.000000,            ,181090718,0000000.0000,0000000.0,0000000.00,0.874850,191090718,0000000.0000,0000000.0,0034276.25,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000031000.000000,            ,131091018,0000000.0000,0000000.0,0000000.00,0.874850,141091018,0000000.0000,0000000.0,0034026.29,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000031250.000000,            ,181091218,0000000.0000,0000000.0,0000000.00,0.874850,191091218,0000000.0000,0000000.0,0033776.34,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000031500.000000,            ,181091518,0000000.0000,0000000.0,0000000.00,0.874850,191091518,0000000.0000,0000000.0,0033526.38,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000031750.000000,            ,181091718,0000000.0000,0000000.0,0000000.00,0.874850,191091718,0000000.0000,0000000.0,0033276.42,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000032000.000000,            ,181092018,0000000.0000,0000000.0,0000000.00,0.874850,191092018,0000000.0000,0000000.0,0033026.47,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000032250.000000,            ,131092218,0000000.0000,0000000.0,0000000.00,0.874850,141092218,0000000.0000,0000000.0,0032776.51,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000032500.000000,            ,131092518,0000000.0000,0000000.0,0000000.00,0.874850,141092518,0000000.0000,0000000.0,0032526.55,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000032750.000000,            ,131092718,0000000.0000,0000000.0,0000000.00,0.874850,141092718,0000000.0000,0000000.0,0032276.60,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000033000.000000,            ,181093018,0000001.0000,0000000.0,0000000.00,0.874850,191093018,0000000.0000,0000000.0,0032026.64,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000033250.000000,            ,131093218,0000000.0000,0000000.0,0000000.00,0.874850,141093218,0000000.0000,0000000.0,0031776.68,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000033500.000000,            ,131093518,0000000.0000,0000000.0,0000000.00,0.874850,141093518,0000000.0000,0000000.0,0031526.73,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000033750.000000,            ,131093718,0000000.0000,0000000.0,0000000.00,0.874850,141093718,0000000.0000,0000000.0,0031276.77,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000034000.000000,            ,181094018,0000000.0000,0000000.0,0000000.00,0.874850,191094018,0000000.0000,0000000.0,0031026.81,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000034250.000000,            ,131094218,0000000.0000,0000000.0,0000000.00,0.874850,141094218,0000000.0000,0000000.0,0030776.86,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000034500.000000,            ,131094518,0000000.0000,0000000.0,0000000.00,0.874850,141094518,0000000.0000,0000000.0,0030526.90,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000034750.000000,            ,131094718,0000000.0000,0000000.0,0000000.00,0.874850,141094718,0000000.0000,0000000.0,0030276.94,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000035000.000000,            ,181095018,0000001.0000,0000000.0,0000000.00,0.874850,191095018,0000000.0000,0000000.0,0030026.99,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000035250.000000,            ,131095218,0000000.0000,0000000.0,0000000.00,0.874850,141095218,0000000.0000,0000000.0,0029777.03,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000035500.000000,            ,131095518,0000000.0000,0000000.0,0000000.00,0.874850,141095518,0000000.0000,0000000.0,0029527.07,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000035750.000000,            ,131095718,0000000.0000,0000000.0,0000000.00,0.874850,141095718,0000000.0000,0000000.0,0029277.12,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000036000.000000,            ,181096018,0000001.0000,0000000.0,0000000.00,0.874850,191096018,0000000.0000,0000000.0,0029027.16,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000036250.000000,            ,131096218,0000000.0000,0000000.0,0000000.00,0.874850,141096218,0000000.0000,0000000.0,0028777.20,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000036500.000000,            ,131096518,0000000.0000,0000000.0,0000000.00,0.874850,141096518,0000000.0000,0000000.0,0028527.25,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000036750.000000,            ,131096718,0000000.0000,0000000.0,0000000.00,0.874850,141096718,0000000.0000,0000000.0,0028277.29,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000037000.000000,            ,181097018,0000001.0000,0000000.0,0000000.00,0.874850,191097018,0000000.0000,0000000.0,0028027.33,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000037250.000000,            ,131097218,0000000.0000,0000000.0,0000000.00,0.874850,141097218,0000000.0000,0000000.0,0027777.38,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000037500.000000,            ,131097518,0000001.0000,0000000.0,0000000.00,0.874850,141097518,0000000.0000,0000000.0,0027527.42,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000037750.000000,            ,131097718,0000000.0000,0000000.0,0000000.00,0.874850,141097718,0000000.0000,0000000.0,0027277.47,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000038000.000000,            ,181098018,0000001.0000,0000000.0,0000000.00,0.874850,191098018,0000000.0000,0000000.0,0027027.51,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000038250.000000,            ,131098218,0000000.0000,0000000.0,0000000.00,0.874850,141098218,0000000.0000,0000000.0,0026777.55,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000038500.000000,            ,131098518,0000001.0000,0000000.0,0000000.00,0.874850,141098518,0000000.0000,0000000.0,0026527.60,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000038750.000000,            ,131098718,0000000.0000,0000000.0,0000000.01,0.874850,141098718,0000000.0000,0000000.0,0026277.65,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000039000.000000,            ,181099018,0000001.0000,0000000.0,0000000.01,0.874850,191099018,0000000.0000,0000000.0,0026027.69,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000039250.000000,            ,131099218,0000001.0000,0000000.0,0000000.02,0.874850,141099218,0000000.0000,0000000.0,0025777.74,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000039500.000000,            ,131099518,0000001.0000,0000000.0,0000000.02,0.874850,141099518,0000000.0000,0000000.0,0025527.79,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000039750.000000,            ,131099718,0000001.0000,0000000.0,0000000.03,0.874850,141099718,0000000.0000,0000000.0,0025277.84,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000040000.000000,            ,181090018,0000001.0000,0000000.0,0000000.04,0.874850,191090018,0000000.0000,0000000.0,0025027.89,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000040250.000000,            ,131090218,0000001.0000,0000000.0,0000000.05,0.874850,141090218,0000000.0000,0000000.0,0024777.95,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000040500.000000,            ,131090518,0000001.0000,0000000.0,0000000.06,0.874850,141090518,0000000.0000,0000000.0,0024528.00,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000040750.000000,            ,131090718,0000001.0000,0000000.0,0000000.08,0.874850,141090718,0000000.0000,0000000.0,0024278.06,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000041000.000000,            ,181091018,0000001.0000,0000000.0,0000000.10,0.874850,191091018,0000000.0000,0000000.0,0024028.13,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000041250.000000,            ,131091218,0000000.0000,0000000.0,0000000.12,0.874850,141091218,0000000.0000,0000000.0,0023778.19,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000041500.000000,            ,131091518,0000001.0000,0000000.0,0000000.15,0.874850,141091518,0000000.0000,0000000.0,0023528.27,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000041750.000000,            ,131091718,0000000.0000,0000000.0,0000000.19,0.874850,141091718,0000000.0000,0000000.0,0023278.35,0.010000,0065020.94,0.254100
NK225E    ,OOP,202609  ,000000042000.000000,            ,131212018,0000001.0000,0000000.0,0000001.00,0.965905,141212018,0000000.0000,0000000.0,0023028.43,0.010000,0065020.94,0.254100
